"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>The New Mill Street Surgery</title>","html > head > title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<a href=\"https://www.newmillstreet.com/\">The New Mill Street Surgery</a>","html > body > div:nth-child(1) > header > div > div:nth-child(1) > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/\">The New Mill Street Surgery</a>","html > body > div:nth-child(1) > header > div > div:nth-child(1) > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/\" itemprop=\"url\"><span itemprop=\"name\">Clinics &...</a>","#menu-item-1244 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/appointments-with-the-doctors/\" itemprop=\"url\"><span itemprop=\"name\">Appointme...</a>","#menu-item-1245 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/is-the-gp-practice-the-best-place-for-your-problem/\" itemprop=\"url\"><span itemprop=\"name\">Is the GP...</a>","#menu-item-1894 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/help-with-your-gp-appointment/\" itemprop=\"url\"><span itemprop=\"name\">Help with...</a>","#menu-item-1591 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/repeat-prescription-requests/\" itemprop=\"url\"><span itemprop=\"name\">Repeat Pr...</a>","#menu-item-1246 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/house-calls/\" itemprop=\"url\"><span itemprop=\"name\">Home Visi...</a>","#menu-item-1247 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/results-of-tests-and-copy-requests/\" itemprop=\"url\"><span itemprop=\"name\">Tests and...</a>","#menu-item-1248 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/travel-clinic/\" itemprop=\"url\"><span itemprop=\"name\">Travel Cl...</a>","#menu-item-1250 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/out-of-hours-emergency/\" itemprop=\"url\"><span itemprop=\"name\">Out of Ho...</a>","#menu-item-1251 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/sickness-certificates/\" itemprop=\"url\"><span itemprop=\"name\">Sickness ...</a>","#menu-item-1252 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/bereavement-services/\" itemprop=\"url\"><span itemprop=\"name\">Bereaveme...</a>","#menu-item-1667 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/clinics-and-services/non-nhs-services/\" itemprop=\"url\"><span itemprop=\"name\">Non NHS F...</a>","#menu-item-1443 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.newmillstreet.com/the-practice/\" itemprop=\"url\"><span itemprop=\"name\">The Pract...</a>","#menu-item-1236 > a"
