"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Greenway Community Practice</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk\" class=\"navbar-brand\" data-minheight=\"14\"><div class=\"logo-image logo-lig...</a>","#main-logo > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2018/08/greenway-logo-dark-bigger-uai-258x30.png\" alt=\"Greenway Community Practice\" width=\"258\" height=\"30\" class=\"img-responsive\" data-uniqueid=\"73184-454434\" data-guid=\"http:/...","#main-logo > a > div:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2018/08/greenway-logo-dark-bigger-uai-258x30.png\" alt=\"Greenway Community Practice\" width=\"258\" height=\"30\" class=\"img-responsive\" data-uniqueid=\"73184-454434\" data-guid=\"http:/...","#main-logo > a > div:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img src=\"http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2018/08/greenway-logo-uai-258x29.png\" alt=\"logo\" width=\"258\" height=\"29\" class=\"img-responsive\" data-uniqueid=\"73185-545040\" data-guid=\"http://www.greenwaycommunitypractice.nhs....","#main-logo > a > div:nth-child(2) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2018/08/greenway-logo-uai-258x29.png\" alt=\"logo\" width=\"258\" height=\"29\" class=\"img-responsive\" data-uniqueid=\"73185-545040\" data-guid=\"http://www.greenwaycommunitypractice.nhs....","#main-logo > a > div:nth-child(2) > img"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"About\" href=\"http://www.greenwaycommunitypractice.nhs.uk/about/\" data-toggle=\"dropdown\" class=\"dropdown-toggle\" data-type=\"title\">About<i class=\"fa fa-angle-down...</a>","#menu-item-73189 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Services\" href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\">Services<i class=\"fa fa-angle-r...</a>","#menu-item-73192 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Policies, Information and Statements\" href=\"http://www.greenwaycommunitypractice.nhs.uk/policies-information-and-statements/\">Policies, Information and State...</a>","#menu-item-73734 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Patient Participation Group\" href=\"http://www.greenwaycommunitypractice.nhs.uk/about/patient-participation-group/\">Patient Participation Group<i c...</a>","#menu-item-73324 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Tenants\" href=\"http://www.greenwaycommunitypractice.nhs.uk/about/tenants/\">Tenants<i class=\"fa fa-angle-ri...</a>","#menu-item-73193 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Advice\" href=\"http://www.greenwaycommunitypractice.nhs.uk/advice/\" data-toggle=\"dropdown\" class=\"dropdown-toggle\" data-type=\"title\">Advice<i class=\"fa fa-angle-dow...</a>","#menu-item-73187 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Self Care\" href=\"http://www.greenwaycommunitypractice.nhs.uk/self-care/\">Self Care<i class=\"fa fa-angle-...</a>","#menu-item-73191 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Contact us\" href=\"http://www.greenwaycommunitypractice.nhs.uk/contact/\">Contact us<i class=\"fa fa-angle...</a>","#menu-item-73188 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Register\" href=\"http://www.greenwaycommunitypractice.nhs.uk/register/\">Register<i class=\"fa fa-angle-r...</a>","#menu-item-73190 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a title=\"Book an appointment\" href=\"http://www.greenwaycommunitypractice.nhs.uk/book-appointment/\">Book an appointment<i class=\"fa...</a>","#menu-item-73186 > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h2 element appears to be the primary document heading, so should be an h1 element.","error","<h2 class=\"font-189914 fontsize-148839 fontheight-578034 fontspace-781688 font-weight-600 text-color-xsdn-color\"><span>Surgery open: Mon – Thur ...</h2>","#page-header > div > div:nth-child(1) > div > div > div:nth-child(1) > div > div > div > div > div:nth-child(1) > h2"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"tel:+441179598939\" class=\"custom-link btn btn-lg border-width-0 btn-color-prif btn-flat btn-block btn-icon-left\"><i class=\"fa fa-phone\"></i>0117...</a>","#page-header > div > div:nth-child(1) > div > div > div:nth-child(2) > div > div > div > div > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<a style=\"color: white;\" href=\"tel:+441179598939\">0117 9598939</a>","#page-header > div > div:nth-child(2) > div > div > div > div > div > div > div > div:nth-child(10) > h2 > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a style=\"color: white;\" href=\"tel:+441179598939\">0117 9598939</a>","#page-header > div > div:nth-child(2) > div > div > div > div > div > div > div > div:nth-child(10) > h2 > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div class=\"background-inner\" style=\"background-image: url(http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2015/07/liz-edit-uai-258x130.jpg);background-repeat: no-repeat;background-position: left top;background-attachment: inherit;back...","#page-header > div > div:nth-child(3) > div:nth-child(1) > div > div:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h3 element should be an h2 to be properly nested.","error","<h3 class=\"font-189914 h3 font-weight-400\"><span>Expert care from the Best...</h3>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(3) > h3"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.73:1. Recommendation: change background to #2d2d2d.","error","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/book-appointment/\" class=\"custom-link btn btn-lg border-width-0 btn-color-459671 btn-circle btn-flat btn-block btn-icon-left\">Book an\nappointment</a>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(7) > div > div > div:nth-child(2) > div > div > div > div > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/book-appointment/\" class=\"custom-link btn btn-lg border-width-0 btn-color-459671 btn-circle btn-flat btn-block btn-icon-left\">Book an\nappointment</a>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(7) > div > div > div:nth-child(2) > div > div > div > div > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 2.35:1. Recommendation: change background to #006800.","error","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/\" class=\"custom-link btn btn-lg border-width-0 btn-color-151458 btn-circle btn-flat btn-block btn-icon-left\">Meet\nour staff</a>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(7) > div > div > div:nth-child(3) > div > div > div > div > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/\" class=\"custom-link btn btn-lg border-width-0 btn-color-151458 btn-circle btn-flat btn-block btn-icon-left\">Meet\nour staff</a>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(7) > div > div > div:nth-child(3) > div > div > div > div > span > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #ffffff;\">Voted Practice of the Year by S...</span>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(8) > div > div > div:nth-child(1) > div > div > div > div > div > p > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","warning","<span style=\"color: #ffffff;\">Voted Best Practice in Bristol ...</span>","#page-header > div > div:nth-child(3) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(8) > div > div > div:nth-child(3) > div > div > div > div > div > p > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div class=\"background-inner\" style=\"background-image: url(http://www.greenwaycommunitypractice.nhs.uk/wp-content/uploads/2015/07/liz-edit-uai-258x130.jpg);background-repeat: no-repeat;background-position: right top;background-attachment: scroll;back...","#page-header > div > div:nth-child(4) > div:nth-child(1) > div > div:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h3 element should be an h2 to be properly nested.","error","<h3 class=\"font-201637 h3 font-weight-400\"><span>Expert care from the Best...</h3>","#page-header > div > div:nth-child(4) > div:nth-child(2) > div > div > div > div > div > div > div:nth-child(3) > h3"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/book-appointment/\" class=\"custom-link btn btn-lg border-width-0 btn-color-753415 btn-circle btn-flat btn-block btn-icon-left\">Book an appointment</a>","#page-header > div > div:nth-child(4) > div:nth-child(2) > div > div > div > div > div > div > span > a"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\" class=\"text-color-151458-color custom-link\"><i class=\"fa fa-deaf fa-3x fa-f...</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(1) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\" class=\"text-color-151458-color custom-link\"><i class=\"fa fa-deaf fa-3x fa-f...</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(1) > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\" class=\"text-color-151458-color custom-link\"><i class=\"fa fa-deaf fa-3x fa-f...</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h5 element should be an h4 to be properly nested.","error","<h5 class=\"font-920838 h4\"><a href=\"http://www.greenwaycom...</h5>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(2) > div > h5"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\">Microsuction Clinic</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(2) > div > h5 > a"
"WCAG2AAA.Principle3.Guideline3_2.3_2_5.H83.3","Check that this link's link text contains information indicating that the link will open in a new window.","warning","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\">Microsuction Clinic</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(2) > div > h5 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 4.48:1. Recommendation: change text colour to #595959.","error","<p class=\"\">Effective ear wax removal for p...</p>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(1) > div > div > div > div > div > div:nth-child(2) > p"
"WCAG2AAA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","error","<a href=\"http://www.greenwaycommunitypractice.nhs.uk/about/services/\" target=\"_blank\" class=\"text-color-459671-color custom-link\"><i class=\"fa fa-heartbeat fa-3x...</a>","#post-73254 > div > div > div > div:nth-child(2) > div > div > div:nth-child(2) > div > div > div > div > div > div:nth-child(1) > a"
