"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Lingholme Health Centre | The H...</title>","#ls-global > head > title"
"WCAG2AAA.Principle4.Guideline4_1.4_1_1.F77","Duplicate id attribute value \"ls-global\" found on the web page.","error","<body class=\"home page page-id-164 page-template-default overlap slideshow-on image-blur wpb-js-composer js-comp-ver-4.12 vc_responsive no-mobile not-webkit\" id=\"ls-global\">\n\n\n<div id=\"page\">\n\n\n<!-- left,...</body>","#ls-global"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://lingholme.co.uk/\"><img class=\"preload-me\" src=\"ht...</a>","#branding > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"preload-me\" src=\"http://lingholme.co.uk/wp-content/uploads/2014/03/logo2.png\" width=\"250\" height=\"90\" alt=\"Lingholme Health Centre\">","#branding > a > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"preload-me\" src=\"http://lingholme.co.uk/wp-content/uploads/2014/03/logo2.png\" width=\"250\" height=\"90\" alt=\"Lingholme Health Centre\">","#branding > a > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<div id=\"site-title\" class=\"assistive-text\">Lingholme Health Centre</div>","#site-title"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<div id=\"site-description\" class=\"assistive-text\">The Health Centre of St Helens</div>","#site-description"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://lingholme.co.uk/\"><span>Home</span></a>","#main-nav > li:nth-child(1) > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 7:1.","warning","<span>Home</span>","#main-nav > li:nth-child(1) > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"http://lingholme.co.uk/meet-the-team/\"><span>Meet the Team</span></a>","#main-nav > li:nth-child(2) > a"
