"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_4.2_4_2.H25.2","Check that the title element describes the document.","notice","<title>Bermondsey Spa Medical Practice</title>","html > head > title"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/\">Bermondsey Spa Medical Practice</a>","html > body > div:nth-child(1) > header > div > div:nth-child(1) > p > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/\" itemprop=\"url\"><span itemprop=\"name\">Clinics &...</a>","#menu-item-1293 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.13:1. Recommendation: change text colour to #515151.","error","<span itemprop=\"name\">Clinics &amp; Services</span>","#menu-item-1293 > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/clinics/\" itemprop=\"url\"><span itemprop=\"name\">Our Clini...</a>","#menu-item-1257 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/appointments-with-the-doctors/\" itemprop=\"url\"><span itemprop=\"name\">Appointme...</a>","#menu-item-1258 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/repeat-prescription-requests/\" itemprop=\"url\"><span itemprop=\"name\">Repeat Pr...</a>","#menu-item-1259 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/house-calls/\" itemprop=\"url\"><span itemprop=\"name\">House Cal...</a>","#menu-item-1260 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/results-of-tests-and-copy-requests/\" itemprop=\"url\"><span itemprop=\"name\">Results o...</a>","#menu-item-1261 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/vaccination-information/\" itemprop=\"url\"><span itemprop=\"name\">Vaccinati...</a>","#menu-item-1262 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/travel-clinic/\" itemprop=\"url\"><span itemprop=\"name\">Travel Cl...</a>","#menu-item-1263 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/out-of-hours-emergency/\" itemprop=\"url\"><span itemprop=\"name\">Out of Ho...</a>","#menu-item-1264 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/clinics-services/sickness-certificates/\" itemprop=\"url\"><span itemprop=\"name\">Sickness ...</a>","#menu-item-1265 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/\" itemprop=\"url\"><span itemprop=\"name\">The Pract...</a>","#menu-item-1266 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.13:1. Recommendation: change text colour to #515151.","error","<span itemprop=\"name\">The Practice</span>","#menu-item-1266 > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/registering-with-the-practice/\" itemprop=\"url\"><span itemprop=\"name\">Registeri...</a>","#menu-item-1267 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/patient-participation-group/\" itemprop=\"url\"><span itemprop=\"name\">Patient P...</a>","#menu-item-1432 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/our-staff/\" itemprop=\"url\"><span itemprop=\"name\">Our Staff...</a>","#menu-item-1268 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/entitlement-to-nhs-treatment/\" itemprop=\"url\"><span itemprop=\"name\">Entitleme...</a>","#menu-item-1269 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/\" itemprop=\"url\"><span itemprop=\"name\">Practice ...</a>","#menu-item-1270 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/privacy-policy/\" itemprop=\"url\"><span itemprop=\"name\">Privacy P...</a>","#menu-item-1445 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/violent-and-abusive-patients/\" itemprop=\"url\"><span itemprop=\"name\">Violent a...</a>","#menu-item-1271 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/confidentiality/\" itemprop=\"url\"><span itemprop=\"name\">Confident...</a>","#menu-item-1272 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/website-terms-and-conditions/\" itemprop=\"url\"><span itemprop=\"name\">Website T...</a>","#menu-item-1273 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/access-to-your-health-records/\" itemprop=\"url\"><span itemprop=\"name\">Access to...</a>","#menu-item-1274 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/the-practice/practice-policies/cookie-policy/\" itemprop=\"url\"><span itemprop=\"name\">Cookie Po...</a>","#menu-item-1275 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/contact/\" itemprop=\"url\"><span itemprop=\"name\">Contact</...</a>","#menu-item-1276 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.13:1. Recommendation: change text colour to #515151.","error","<span itemprop=\"name\">Contact</span>","#menu-item-1276 > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/contact/contact-telephone-numbers/\" itemprop=\"url\"><span itemprop=\"name\">Contact T...</a>","#menu-item-1277 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/contact/send-a-message/\" itemprop=\"url\"><span itemprop=\"name\">Send a Me...</a>","#menu-item-1278 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/contact/friends-family-survey/\" itemprop=\"url\"><span itemprop=\"name\">Friends &...</a>","#menu-item-1562 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/contact/location/\" itemprop=\"url\"><span itemprop=\"name\">Location<...</a>","#menu-item-1279 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/\" itemprop=\"url\"><span itemprop=\"name\">Help &amp...</a>","#menu-item-1535 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.13:1. Recommendation: change text colour to #515151.","error","<span itemprop=\"name\">Help &amp; Support</span>","#menu-item-1535 > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/pharmacy-first/\" itemprop=\"url\"><span itemprop=\"name\">Pharmacy ...</a>","#menu-item-1554 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/health-a-z/\" itemprop=\"url\"><span itemprop=\"name\">Health A-...</a>","#menu-item-1287 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/live-well/\" itemprop=\"url\"><span itemprop=\"name\">Live Well...</a>","#menu-item-1544 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/social-care-support/\" itemprop=\"url\"><span itemprop=\"name\">Social Ca...</a>","#menu-item-1545 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/medicines-a-z/\" itemprop=\"url\"><span itemprop=\"name\">Medicines...</a>","#menu-item-1546 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/help-support/bereavement-services/\" itemprop=\"url\"><span itemprop=\"name\">Bereaveme...</a>","#menu-item-1551 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/online-services/\" itemprop=\"url\"><span itemprop=\"name\">Online Se...</a>","#menu-item-1280 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 5.13:1. Recommendation: change text colour to #515151.","error","<span itemprop=\"name\">Online Services</span>","#menu-item-1280 > a > span"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/online-services/what-is-emis-patient-access/\" itemprop=\"url\"><span itemprop=\"name\">What is e...</a>","#menu-item-1281 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk\" itemprop=\"url\"><span itemprop=\"name\">Appointme...</a>","#menu-item-1284 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk\" itemprop=\"url\"><span itemprop=\"name\">Repeat Pr...</a>","#menu-item-1282 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk\" itemprop=\"url\"><span itemprop=\"name\">Message Y...</a>","#menu-item-1283 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk\" itemprop=\"url\"><span itemprop=\"name\">Update Co...</a>","#menu-item-1285 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://patient.emisaccess.co.uk\" itemprop=\"url\"><span itemprop=\"name\">Medical R...</a>","#menu-item-1286 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/online-services/new-patient-online-registration/\" itemprop=\"url\"><span itemprop=\"name\">New Patie...</a>","#menu-item-1416 > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"https://www.b-spa.co.uk/\" aria-current=\"page\" itemprop=\"url\"><span itemprop=\"name\">Home</spa...</a>","#menu-item-1288 > a"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Fail","This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 7:1, but text in this element has a contrast ratio of 1.89:1. Recommendation: change background to #006080.","error","<span itemprop=\"name\">Home</span>","#menu-item-1288 > a > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"https://www.b-spa.co.uk/wp-content/uploads/2017/12/bermondsay-spa-medical-centre.jpg\" height=\"400\" width=\"1140\" alt=\"\" class=\"slider-881 slide-1312\" draggable=\"false\">","#metaslider_881 > ul:nth-child(1) > li:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"https://www.b-spa.co.uk/wp-content/uploads/2017/12/bermondsay-spa-medical-centre.jpg\" height=\"400\" width=\"1140\" alt=\"\" class=\"slider-881 slide-1312\" draggable=\"false\">","#metaslider_881 > ul:nth-child(1) > li:nth-child(1) > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div class=\"caption\"><h2>Bermondsey Spa Medical Prac...</div>","#metaslider_881 > ul:nth-child(1) > li:nth-child(1) > div > div"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1_AAA.G141","The heading structure is not logically nested. This h2 element appears to be the primary document heading, so should be an h1 element.","error","<h2>Bermondsey Spa Medical Practice</h2>","#metaslider_881 > ul:nth-child(1) > li:nth-child(1) > div > div > h2"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<h2>Bermondsey Spa Medical Practice</h2>","#metaslider_881 > ul:nth-child(1) > li:nth-child(1) > div > div > h2"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"https://www.b-spa.co.uk/wp-content/uploads/2017/10/slider-child-1140x400.jpg\" height=\"400\" width=\"1140\" alt=\"\" class=\"slider-881 slide-1226\" draggable=\"false\">","#metaslider_881 > ul:nth-child(1) > li:nth-child(2) > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"https://www.b-spa.co.uk/wp-content/uploads/2017/10/slider-child-1140x400.jpg\" height=\"400\" width=\"1140\" alt=\"\" class=\"slider-881 slide-1226\" draggable=\"false\">","#metaslider_881 > ul:nth-child(1) > li:nth-child(2) > img"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<div class=\"caption\"><h2>Bermondsey Spa Medical Prac...</div>","#metaslider_881 > ul:nth-child(1) > li:nth-child(2) > div > div"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<h2>Bermondsey Spa Medical Practice</h2>","#metaslider_881 > ul:nth-child(1) > li:nth-child(2) > div > div > h2"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"https://www.b-spa.co.uk/wp-content/uploads/2016/03/old-man-doctor-1140x400.jpg\" height=\"400\" width=\"1140\" alt=\"\" class=\"slider-881 slide-936\" draggable=\"false\">","#metaslider_881 > ul:nth-child(1) > li:nth-child(3) > img"
